Unnamed: 0,unmasked_text,masked_text,privacy_mask,bio_labels
233,"Our Literacy Program has started accepting digital currencies (1wdJNxmqEcvLogy5tVLF9NMSRX2Hc3SmkqpkbYPA, Misb65KyjGt1wio7Z5JRKvgtuJkLSn). Join by scanning the QR Code and pay the enrollment fee. For enrollment queries, call us at +84 947-317.5008 or reach out to us on Facebook at LITERACYROCKS_100.","Our [ORGANIZATION_1] Program has started accepting digital currencies ([BITCOINADDRESS_1], [LITECOINADDRESS_1]). Join by scanning the QR Code and pay the enrollment fee. For enrollment queries, call us at [PHONENUMBER_1] or reach out to us on Facebook at [USERNAME_1].","{'[ORGANIZATION_1]': 'Literacy', '[BITCOINADDRESS_1]': '1wdJNxmqEcvLogy5tVLF9NMSRX2Hc3SmkqpkbYPA', '[LITECOINADDRESS_1]': 'Misb65KyjGt1wio7Z5JRKvgtuJkLSn', '[PHONENUMBER_1]': '+84 947-317.5008', '[USERNAME_1]': 'LITERACYROCKS_100'}","['O', 'B-ORGANIZATION_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BITCOINADDRESS_1', 'B-LITECOINADDRESS_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERNAME_1']"
234,Just got a payment notification 0735-07258146 for 0.6499m. Check if it's in our ledger.,Just got a payment notification [PHONENUMBER_1] for [AMOUNT_1]. Check if it's in our ledger.,"{'[PHONENUMBER_1]': '0735-07258146', '[AMOUNT_1]': '0.6499m'}","['O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'B-AMOUNT_1', 'O', 'O', 'O', 'O', 'O', 'O']"
235,"HR Memo: Kenna Cameron Schowalter will be assuming the role of Regional Program Technician effective May 15, 1980. Address: 650 Zella Trafficway, Porterville, Warren County. Contact:  028.870 1555, Syble.Sanford-Franey65@gmail.com.","HR Memo: [FIRSTNAME_1] [MIDDLENAME_1] [LASTNAME_1] will be assuming the role of [JOBTITLE_1] effective [DATE_1]. Address: [BUILDINGNUMBER_1] [STREET_1], [CITY_1], [COUNTY_1]. Contact:  [PHONENUMBER_1], [EMAIL_1].","{'[FIRSTNAME_1]': 'Kenna', '[MIDDLENAME_1]': 'Cameron', '[LASTNAME_1]': 'Schowalter', '[JOBTITLE_1]': 'Regional Program Technician', '[DATE_1]': 'May 15, 1980', '[BUILDINGNUMBER_1]': '650', '[STREET_1]': 'Zella Trafficway', '[CITY_1]': 'Porterville', '[COUNTY_1]': 'Warren County', '[PHONENUMBER_1]': '028.870 1555', '[EMAIL_1]': 'Syble'}","['O', 'O', 'B-FIRSTNAME_1', 'B-MIDDLENAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBTITLE_1', 'I-JOBTITLE_1', 'I-JOBTITLE_1', 'O', 'B-DATE_1', 'I-DATE_1', 'I-DATE_1', 'O', 'B-BUILDINGNUMBER_1', 'B-STREET_1', 'I-STREET_1', 'B-CITY_1', 'B-COUNTY_1', 'I-COUNTY_1', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'B-EMAIL_1']"
236,"Our clinic in 82826 offers prenatal sessions every Southwest morning. Interested mothers can register by calling 05.95.65.36-80. Remember to provide your SSN, your Male's 1941-11-15T23:26:18.452Z and brown.","Our clinic in [ZIPCODE_1] offers [MEDICAL_1] sessions every [ORDINALDIRECTION_1] morning. Interested mothers can register by calling [PHONENUMBER_1]. Remember to provide your SSN, your [SEX_1]'s [DOB_1] and [EYECOLOR_1].","{'[ZIPCODE_1]': '82826', '[MEDICAL_1]': 'prenatal', '[ORDINALDIRECTION_1]': 'Southwest', '[PHONENUMBER_1]': '05.95.65.36-80', '[SEX_1]': 'Male', '[DOB_1]': '1941-11-15T23:26:18.452Z', '[EYECOLOR_1]': 'brown'}","['O', 'O', 'O', 'B-ZIPCODE_1', 'O', 'B-MEDICAL_1', 'O', 'O', 'B-ORDINALDIRECTION_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB_1', 'O', 'B-EYECOLOR_1']"
237,"My name is Schaefer. I work in the Quality, interested in humanistic therapy. Would you call me at +83 69.578.9566?","My name is [LASTNAME_1]. I work in the [JOBAREA_1], interested in [MEDICAL_1]. Would you call me at [PHONENUMBER_1]?","{'[LASTNAME_1]': 'Schaefer', '[JOBAREA_1]': 'Quality', '[MEDICAL_1]': 'humanistic therapy', '[PHONENUMBER_1]': '+83 69.578.9566'}","['O', 'O', 'O', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'B-JOBAREA_1', 'O', 'O', 'B-MEDICAL_1', 'I-MEDICAL_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1']"
238,"Dear Arjun Logan, The Jaskolski, Jakubowski and Pouros is eager to step into discussions regarding your career growth. Kindly share your contact 070.9789558.","Dear [FIRSTNAME_1] [LASTNAME_1], The [COMPANYNAME_1] is eager to step into discussions regarding your career growth. Kindly share your contact [PHONENUMBER_1].","{'[FIRSTNAME_1]': 'Arjun', '[LASTNAME_1]': 'Logan', '[COMPANYNAME_1]': 'Jaskolski, Jakubowski and Pouros', '[PHONENUMBER_1]': '070'}","['O', 'B-FIRSTNAME_1', 'B-LASTNAME_1', 'O', 'B-COMPANYNAME_1', 'I-COMPANYNAME_1', 'I-COMPANYNAME_1', 'I-COMPANYNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
239,"Looking forward, Miss, to contribute to your upcoming project in Endocrinology. We believe your unique perspective as a Consultant will add great value. Contact (248) 8021722 for more.","Looking forward, [PREFIX_1], to contribute to your upcoming project in [MEDICAL_1]. We believe your unique perspective as a [JOBTITLE_1] will add great value. Contact [PHONENUMBER_1] for more.","{'[PREFIX_1]': 'Miss', '[MEDICAL_1]': 'Endocrinology', '[JOBTITLE_1]': 'Consultant', '[PHONENUMBER_1]': '(248) 8021722'}","['O', 'O', 'B-PREFIX_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICAL_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBTITLE_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O']"
240,"To students taking up Principal Branding Developer role, balancing time will be essential, find resources by calling your advisor on +16-49 691 9173. To handle stress on the job, be sure to schedule psychotherapy sessions at our clinic. You can find more information on their Instagram @stress_free_work.","To students taking up [JOBTITLE_1] role, balancing time will be essential, find resources by calling your advisor on [PHONENUMBER_1]. To handle stress on the job, be sure to schedule [MEDICAL_1] sessions at our clinic. You can find more information on their Instagram [USERNAME_1].","{'[JOBTITLE_1]': 'Principal Branding Developer', '[PHONENUMBER_1]': '+16-49 691 9173', '[MEDICAL_1]': 'psychotherapy', '[USERNAME_1]': '@stress_free_work'}","['O', 'O', 'O', 'O', 'B-JOBTITLE_1', 'I-JOBTITLE_1', 'I-JOBTITLE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICAL_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERNAME_1']"
241,"Santiago66, you have been slated to present a talk on International Law at our yearly conference. If you need any support, reach us on 01.12 24.15 36.","[USERNAME_1], you have been slated to present a talk on [ORGANIZATION_1] at our yearly conference. If you need any support, reach us on [PHONENUMBER_1].","{'[USERNAME_1]': 'Santiago66', '[ORGANIZATION_1]': 'International Law', '[PHONENUMBER_1]': '01'}","['B-USERNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
242,"The mental health awareness event will be held on 25/02/1968 at Rodriguez Ports, 7972. More info: (229)-8705182 or Antone1@gmail.com","The [ORGANIZATION_1] event will be held on [DATE_1] at [STREET_1], [BUILDINGNUMBER_1]. More info: [PHONENUMBER_1] or [EMAIL_1]","{'[ORGANIZATION_1]': 'mental health awareness', '[DATE_1]': '25/02/1968', '[STREET_1]': 'Rodriguez Ports', '[BUILDINGNUMBER_1]': '7972', '[PHONENUMBER_1]': '(229)-8705182', '[EMAIL_1]': ''}","['B-EMAIL_1', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'O', 'O', 'O', 'O', 'B-DATE_1', 'O', 'B-STREET_1', 'I-STREET_1', 'B-BUILDINGNUMBER_1', 'O', 'O', 'B-PHONENUMBER_1', 'O']"
243,"Tiffany, we've received an application for Special Education Program at Goldner - Runte with your reference. Please confirm if this was done with your consent. Call us at 037.933.7778 for any queries.","[FIRSTNAME_1], we've received an application for [ORGANIZATION_1] at [COMPANYNAME_1] with your reference. Please confirm if this was done with your consent. Call us at [PHONENUMBER_1] for any queries.","{'[FIRSTNAME_1]': 'Tiffany', '[ORGANIZATION_1]': 'Special Education Program', '[COMPANYNAME_1]': 'Goldner - Runte', '[PHONENUMBER_1]': '037.933.7778'}","['B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'B-COMPANYNAME_1', 'I-COMPANYNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'O']"
244,"Hello Kristy Vandervort!! Refill notification! Your geriatric prescription refill is ready by June 13, 1903. kr623959.86 to collect. Contact at (11).0737 1076.",Hello [FIRSTNAME_1] [LASTNAME_1]!! Refill notification! Your [MEDICAL_1] refill is ready by [DATE_1]. [CURRENCYSYMBOL_1][AMOUNT_1] to collect. Contact at [PHONENUMBER_1].,"{'[FIRSTNAME_1]': 'Kristy', '[LASTNAME_1]': 'Vandervort', '[MEDICAL_1]': 'geriatric prescription', '[DATE_1]': 'June 13, 1903', '[CURRENCYSYMBOL_1]': '', '[AMOUNT_1]': 'kr623959.86', '[PHONENUMBER_1]': '(11)'}","['O', 'B-FIRSTNAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'B-MEDICAL_1', 'I-MEDICAL_1', 'O', 'O', 'O', 'O', 'B-DATE_1', 'I-DATE_1', 'I-DATE_1', 'B-CURRENCYSYMBOL_1', 'B-AMOUNT_1', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
245,"For Physics Olympiad registration, use account 90724849 and enter the 8378 during transaction. For queries, contact 016-4292734.","For [ORGANIZATION_1] registration, use account [ACCOUNTNUMBER_1] and enter the [PIN_1] during transaction. For queries, contact [PHONENUMBER_1].","{'[ORGANIZATION_1]': 'Physics Olympiad', '[ACCOUNTNUMBER_1]': '90724849', '[PIN_1]': '8378', '[PHONENUMBER_1]': '016-4292734'}","['O', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'O', 'O', 'B-ACCOUNTNUMBER_1', 'O', 'O', 'O', 'B-PIN_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
246,"Our database is secure, and your information, including SSN (425 48 8957) and contact (+52-06-087.2516), remains confidential. We respect your privacy during this journey.","Our database is secure, and your information, including SSN ([SSN_1]) and contact ([PHONENUMBER_1]), remains confidential. We respect your privacy during this journey.","{'[SSN_1]': '425 48 8957', '[PHONENUMBER_1]': '+52-06-087.2516'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SSN_1', 'I-SSN_1', 'I-SSN_1', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
247,Investigating Optimization sector. Subject is female person from Wayne County. Contact via 3243.564-0066 or email Destinee.Schulist36@gmail.com.,Investigating [JOBAREA_1] sector. Subject is [GENDER_1] person from [COUNTY_1]. Contact via [PHONENUMBER_1] or email [EMAIL_1].,"{'[JOBAREA_1]': 'Optimization', '[GENDER_1]': 'female', '[COUNTY_1]': 'Wayne County', '[PHONENUMBER_1]': '3243.564-0066', '[EMAIL_1]': 'Destinee'}","['O', 'B-JOBAREA_1', 'O', 'O', 'O', 'B-GENDER_1', 'O', 'O', 'B-COUNTY_1', 'I-COUNTY_1', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'B-EMAIL_1']"
248,"Completion of classroom management plan at 36940 for Money Market Account by 29th March. Secure it under 172.75.185.108, 36eJ3v9FkhytFNHEntgvvAe1gX, 756.6391.7219. Use 68587-4162 for tracking. Reach out at 084 125-4101 for relevant concerns.","Completion of classroom management plan at [BUILDINGNUMBER_1] for [ACCOUNTNAME_1] by [DOB_1]. Secure it under [IPV4_1], [BITCOINADDRESS_1], [SSN_1]. Use [ZIPCODE_1] for tracking. Reach out at [PHONENUMBER_1] for relevant concerns.","{'[BUILDINGNUMBER_1]': '36940', '[ACCOUNTNAME_1]': 'Money Market Account', '[DOB_1]': '29th March', '[IPV4_1]': '172.75.185.108', '[BITCOINADDRESS_1]': '36eJ3v9FkhytFNHEntgvvAe1gX', '[SSN_1]': '756.6391.7219', '[ZIPCODE_1]': '68587-4162', '[PHONENUMBER_1]': '084 125-4101'}","['O', 'O', 'O', 'O', 'O', 'O', 'B-BUILDINGNUMBER_1', 'O', 'B-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'O', 'B-DOB_1', 'I-DOB_1', 'O', 'O', 'O', 'B-IPV4_1', 'B-BITCOINADDRESS_1', 'B-SSN_1', 'O', 'B-ZIPCODE_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O']"
249,"Plan for classroom management for Home Loan Account is due on 1904-12-07T19:07:23.460Z. Secure it via 44.125.90.202, 3GhS8Dq8GJFV5Dfisy3T7TxFcxm9FVg6g, 137 29 7616. If any questions arise, use +785-538 395-9851. Get Female's ward approval.","Plan for classroom management for [ACCOUNTNAME_1] is due on [DOB_1]. Secure it via [IPV4_1], [BITCOINADDRESS_1], [SSN_1]. If any questions arise, use [PHONENUMBER_1]. Get [SEX_1]'s ward approval.","{'[ACCOUNTNAME_1]': 'Home Loan Account', '[DOB_1]': '1904-12-07T19:07:23.460Z', '[IPV4_1]': '44.125.90.202', '[BITCOINADDRESS_1]': '3GhS8Dq8GJFV5Dfisy3T7TxFcxm9FVg6g', '[SSN_1]': '137 29 7616', '[PHONENUMBER_1]': '+785-538 395-9851', '[SEX_1]': 'Female'}","['O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'O', 'O', 'O', 'B-DOB_1', 'O', 'O', 'O', 'B-IPV4_1', 'B-BITCOINADDRESS_1', 'B-SSN_1', 'I-SSN_1', 'I-SSN_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O']"
250,"Hello, Male to female transgender woman. We received your application and are reviewing it. We will follow up on +801 811.900-9074.","Hello, [GENDER_1]. We received your application and are reviewing it. We will follow up on [PHONENUMBER_1].","{'[GENDER_1]': 'Male to female transgender woman', '[PHONENUMBER_1]': '+801 811'}","['O', 'B-GENDER_1', 'I-GENDER_1', 'I-GENDER_1', 'I-GENDER_1', 'I-GENDER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1']"
253,"To parents in 94025, wishing to lend a hand in serving meals during lunch. Please call 669-275-1932 to volunteer. Time slots will be allocated based on your availability.","To parents in [ZIPCODE_1], wishing to lend a hand in serving meals during lunch. Please call [PHONENUMBER_1] to volunteer. Time slots will be allocated based on your availability.","{'[ZIPCODE_1]': '94025', '[PHONENUMBER_1]': '669-275-1932'}","['O', 'O', 'O', 'B-ZIPCODE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
254,Failed transaction with 5117693126124094. Customer service contact: +07.76 250-9663.,Failed transaction with [CREDITCARDNUMBER_1]. Customer service contact: [PHONENUMBER_1].,"{'[CREDITCARDNUMBER_1]': '5117693126124094', '[PHONENUMBER_1]': '+07'}","['O', 'O', 'O', 'B-CREDITCARDNUMBER_1', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
255,"Miss Cisgender man McDermott, your claim for an amount of L468195.86 is waiting for approval. Kindly stay patient and reach us over call +61-72 857.6214 or email King.Renner74@hotmail.com or our Twitter @burgerlandTM if you need updates.","[PREFIX_1] [GENDER_1] [LASTNAME_1], your claim for an amount of [CURRENCYSYMBOL_1][AMOUNT_1] is waiting for approval. Kindly stay patient and reach us over call [PHONENUMBER_1] or email [EMAIL_1] or our Twitter [USERNAME_1] if you need updates.","{'[PREFIX_1]': 'Miss', '[GENDER_1]': 'Cisgender', '[LASTNAME_1]': 'man McDermott', '[CURRENCYSYMBOL_1]': '', '[AMOUNT_1]': 'L468195.86', '[PHONENUMBER_1]': '+61-72 857.6214', '[EMAIL_1]': 'King.Renner74@hotmail.com', '[USERNAME_1]': '@burgerlandTM'}","['B-PREFIX_1', 'B-GENDER_1', 'B-LASTNAME_1', 'I-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CURRENCYSYMBOL_1', 'B-AMOUNT_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'B-EMAIL_1', 'O', 'O', 'O', 'B-USERNAME_1', 'O', 'O', 'O', 'O']"
256,"Joel.Heathcote31 has shown a lot of change in his behavior and academic performance. His parents, Ms. Mosciski, are quite pleased with the change. They can be contacted at 06 60 42.89 99.","[USERNAME_1] has shown a lot of change in his behavior and academic performance. His parents, [PREFIX_1] [LASTNAME_1], are quite pleased with the change. They can be contacted at [PHONENUMBER_1].","{'[USERNAME_1]': 'Joel.Heathcote31', '[PREFIX_1]': 'Ms.', '[LASTNAME_1]': 'Mosciski', '[PHONENUMBER_1]': '06 60 42'}","['B-USERNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PREFIX_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'I-PHONENUMBER_1']"
257,"Hello, Savings Account has just contacted our hotline, 06582 388817, expressing their gratitude for our services related to healthcare accessibility. They would like to discuss more about it with our Officer.","Hello, [ACCOUNTNAME_1] has just contacted our hotline, [PHONENUMBER_1], expressing their gratitude for our services related to healthcare accessibility. They would like to discuss more about it with our [JOBTYPE_1].","{'[ACCOUNTNAME_1]': 'Savings Account', '[PHONENUMBER_1]': '06582 388817', '[JOBTYPE_1]': 'Officer'}","['O', 'B-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBTYPE_1']"
258,"Dear Rosie, our record shows that your life insurance policy needs to be updated in your estate plan handled by us. Can you please confirm via 076.400-7957 call or Allison18@hotmail.com?","Dear [FIRSTNAME_1], our record shows that your [ORGANIZATION_1] policy needs to be updated in your estate plan handled by us. Can you please confirm via [PHONENUMBER_1] call or [EMAIL_1]?","{'[FIRSTNAME_1]': 'Rosie', '[ORGANIZATION_1]': 'life insurance', '[PHONENUMBER_1]': '076.400-7957', '[EMAIL_1]': 'Allison18@hotmail.com'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION_1', 'I-ORGANIZATION_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'B-EMAIL_1']"
259,"Miss Grady, could you please give us your input on the upcoming extracurricular activities? We value your insightful ideas. You can reach us at (60)-4672 4559.","[PREFIX_1] [LASTNAME_1], could you please give us your input on the upcoming extracurricular activities? We value your insightful ideas. You can reach us at [PHONENUMBER_1].","{'[PREFIX_1]': 'Miss', '[LASTNAME_1]': 'Grady', '[PHONENUMBER_1]': '(60)-4672 4559'}","['B-PREFIX_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1']"
260,"Nathan Parker Bernhard, your student evaluation is due soon. The deadline is March 22, 1991. Please make sure to finish before the time ends. If you require assistance, contact us at 020 127-1469 or Sally_Stanton95@gmail.com. Your vaccination is also due.","[FIRSTNAME_1] [MIDDLENAME_1] [LASTNAME_1], your student evaluation is due soon. The deadline is [DATE_1]. Please make sure to finish before the time ends. If you require assistance, contact us at [PHONENUMBER_1] or [EMAIL_1]. Your [MEDICAL_1] is also due.","{'[FIRSTNAME_1]': 'Nathan', '[MIDDLENAME_1]': 'Parker', '[LASTNAME_1]': 'Bernhard', '[DATE_1]': 'March 22, 1991', '[PHONENUMBER_1]': '020 127-1469', '[EMAIL_1]': 'Sally_Stanton95@gmail.com', '[MEDICAL_1]': 'vaccination'}","['B-FIRSTNAME_1', 'B-MIDDLENAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE_1', 'I-DATE_1', 'I-DATE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'B-EMAIL_1', 'O', 'B-MEDICAL_1', 'O', 'O', 'O']"
261,"Russ Emard, to confirm your colonoscopy appointment on 09/08/2016 at 5, please use this link https://needy-cost.info and your credentials Kali_Haag and 5fBTxDiVo7_v. Problems? Contact us by phone 0349-09764567 or email Jaime50@hotmail.com.","[FIRSTNAME_1] [LASTNAME_1], to confirm your [MEDICAL_1] appointment on [DATE_1] at [TIME_1], please use this link [URL_1] and your credentials [USERNAME_1] and [PASSWORD_1]. Problems? Contact us by phone [PHONENUMBER_1] or email [EMAIL_1].","{'[FIRSTNAME_1]': 'Russ', '[LASTNAME_1]': 'Emard', '[MEDICAL_1]': 'colonoscopy', '[DATE_1]': '09/08/2016', '[TIME_1]': '5', '[URL_1]': 'https://needy-cost.info', '[USERNAME_1]': 'Kali_Haag', '[PASSWORD_1]': '5fBTxDiVo7_v', '[PHONENUMBER_1]': '0349-09764567', '[EMAIL_1]': 'Jaime50@hotmail'}","['B-FIRSTNAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'B-MEDICAL_1', 'O', 'O', 'B-DATE_1', 'O', 'B-TIME_1', 'O', 'O', 'O', 'O', 'B-URL_1', 'O', 'O', 'O', 'B-USERNAME_1', 'O', 'B-PASSWORD_1', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'B-EMAIL_1']"
262,"Finley, we have flagged an unauthorised transaction on your account 56578234. Please confirm at 069.0487926 using the PIN 2100.","[MIDDLENAME_1], we have flagged an unauthorised transaction on your account [ACCOUNTNUMBER_1]. Please confirm at [PHONENUMBER_1] using the PIN [PIN_1].","{'[MIDDLENAME_1]': 'Finley', '[ACCOUNTNUMBER_1]': '56578234', '[PHONENUMBER_1]': '069.0487926', '[PIN_1]': '2100'}","['B-MIDDLENAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER_1', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'O', 'O', 'O', 'B-PIN_1']"
263,Client 18179824 from 79345 wants an in-depth discussion about their account. Their contact number is 09612-224475.,Client [ACCOUNTNUMBER_1] from [ZIPCODE_1] wants an in-depth discussion about their account. Their contact number is [PHONENUMBER_1].,"{'[ACCOUNTNUMBER_1]': '18179824', '[ZIPCODE_1]': '79345', '[PHONENUMBER_1]': '09612-224475'}","['O', 'B-ACCOUNTNUMBER_1', 'O', 'B-ZIPCODE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1']"
264,"Dear Mrs. Gaston Riley Murphy, This is a reminder for your HPV screening appointment scheduled for 2nd February at 12. The location is 12204, Kutch Walks, South Maximusfort, Ohio, 88654. Please call us at +167 23-388 5781 if you need to reschedule.","Dear [PREFIX_1] [FIRSTNAME_1] [MIDDLENAME_1] [LASTNAME_1], This is a reminder for your [MEDICAL_1] appointment scheduled for [DATE_1] at [TIME_1]. The location is [BUILDINGNUMBER_1], [STREET_1], [CITY_1], [STATE_1], [ZIPCODE_1]. Please call us at [PHONENUMBER_1] if you need to reschedule.","{'[PREFIX_1]': 'Mrs.', '[FIRSTNAME_1]': 'Gaston', '[MIDDLENAME_1]': 'Riley', '[LASTNAME_1]': 'Murphy', '[MEDICAL_1]': 'HPV screening', '[DATE_1]': '2nd February', '[TIME_1]': '12', '[BUILDINGNUMBER_1]': '12204', '[STREET_1]': 'Kutch Walks', '[CITY_1]': 'South Maximusfort', '[STATE_1]': 'Ohio', '[ZIPCODE_1]': '88654', '[PHONENUMBER_1]': '+167 23-388 5781'}","['O', 'B-PREFIX_1', 'B-FIRSTNAME_1', 'B-MIDDLENAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MEDICAL_1', 'I-MEDICAL_1', 'O', 'O', 'O', 'B-DATE_1', 'I-DATE_1', 'O', 'B-TIME_1', 'O', 'O', 'O', 'B-BUILDINGNUMBER_1', 'B-STREET_1', 'I-STREET_1', 'B-CITY_1', 'I-CITY_1', 'B-STATE_1', 'B-ZIPCODE_1', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1', 'I-PHONENUMBER_1', 'O', 'O', 'O', 'O', 'O']"
